timestamp,PT1_bar,PT2_bar,LC1_kg,LC2_kg,Flow1_Lmin,Flow2_Lmin
09:01:13.641026,1.217446474908876,1.0842729518138772,2.60868563676616,0.4987838442033782,1.761060447559063,3.8694276499569327
09:01:13.702929,1.1897170222884519,1.1160237752248177,1.8654503656589942,1.940113262238992,9.142199243752462,7.165013864956885
09:01:13.765895,1.191710804503389,1.0995142735001724,2.976441892609498,3.290427389533781,4.8657673230544845,2.123847935797797
09:01:13.828408,1.1826886901741074,1.100961250163212,0.2612382577148198,0.7459466765142803,3.8761979316961903,6.156350769844716
09:01:13.891525,1.2016795272917495,1.0850378336643347,1.3724877201417502,4.793085490580111,2.6698015833028235,5.675915868343296
09:01:13.954324,1.214027509914932,1.1077276996543526,1.8740260067897607,2.0556415530738033,7.058752717051658,3.614565438943804
09:01:14.017206,1.196078510743264,1.0953180841146137,3.4203122462378666,1.1473865817987643,1.6523203246030904,9.560481426683229
09:01:14.080724,1.190850727646721,1.118589170104967,4.3109147361271365,1.4310133242906091,5.566113981716736,9.98378411293514
09:01:14.143722,1.214186216903837,1.1126799699730732,1.8434117183980447,1.7361493724941628,1.1081252497185323,5.557741596199159
09:01:14.202253,1.212171573934726,1.1048397210136396,3.466622625685098,4.949573746058807,0.8350625234261588,1.1252022785520466
09:01:14.267095,1.200464625823769,1.0897457838453013,2.612354674543788,2.779424588832585,9.094652193177348,5.520958098078507
09:01:14.327937,1.1994627886752087,1.1145706916516496,1.8125302500044533,3.5452178183512157,7.185602335713249,8.175921765057769
09:01:14.393027,1.2139734183630417,1.0986079036520664,0.8571436374248093,3.1840802002490194,1.4678854037498767,7.166876392949028
09:01:14.456373,1.1874675803399546,1.0925891222168844,3.4809346556816108,2.5761204964628077,8.591028214038563,3.233617946577257
09:01:14.519260,1.199966200478832,1.0951472981276058,1.075427946853638,2.5604339344190468,2.673858388244966,7.013931683054585
09:01:14.580835,1.1923993173381895,1.1014929788809142,0.5697619719995489,0.6287015913513305,2.548307832563915,7.5965710792507055
09:01:14.642144,1.1992596160393332,1.0987045431164788,4.996375782416801,0.5468116845310866,0.7652176424060142,8.122775081349383
09:01:14.704016,1.2155082409251952,1.0809205909062465,2.2055448909161335,3.0076263070626004,7.504679719520938,6.519924217347844
09:01:14.766671,1.2063034057148527,1.1197890637313328,2.200256892502797,3.6249583790672277,3.580990258975053,0.35562681901948556
09:01:14.827436,1.1914465126003397,1.0811684755978979,0.9221816294242424,0.4441996349954558,9.226003305027433,1.3812818793835924
09:01:14.904082,1.2073101090501333,1.0904805634747614,4.269907422711427,4.923108747276542,0.09692881088778194,8.42038765837544
09:01:14.966098,1.1956736806448152,1.1156067065777933,0.4978972773342999,4.04371478130839,3.163581718596488,2.924949671113073
09:01:15.027386,1.1954331841837267,1.0804775901243513,0.8006496045742595,4.880718332585156,2.998325493674363,9.560997521923593
09:01:15.090920,1.1910883015034042,1.1139017609879078,1.4145357289836507,1.9039940971598783,5.926248008133501,6.807465345808687
09:01:15.155303,1.1841630340947573,1.1162030308089508,1.8310874232925096,4.1045104052409815,7.49768110179997,5.973109862265523
09:01:15.215957,1.2095481151292957,1.0839133860155759,4.171464537215433,0.9919930846505665,7.072084726916899,9.61685253389221
09:01:15.278493,1.2189695858350535,1.109761768164486,3.876422038987502,0.5828083710585885,5.167822105028051,9.594652257281881
09:01:15.342493,1.2011803121983184,1.1127118113527663,0.6194438606417602,3.716167463231579,6.246097679147087,5.382407780421995
09:01:15.405035,1.201129799609419,1.0914363125383981,3.462872135026914,3.827214896045519,2.9149030820166546,9.649678818670662
09:01:15.468045,1.2130171575088864,1.0840224817983848,2.6600777686294923,0.4539889530758856,4.573677662569958,0.6635378632306932
09:01:15.531569,1.2125776446451604,1.1088220138752027,3.464321819018203,0.8440780324514169,9.857096578878897,2.3152706339469
09:01:15.595103,1.2195478483316136,1.0929831582514882,0.888708615864513,0.08323154444417336,5.58713806575653,7.909663626378459
09:01:15.656116,1.180777871160033,1.111949072447252,2.461428400911982,0.7921946655239448,4.036595859545971,8.014682487295637
09:01:15.719000,1.182111286588452,1.1137975997815048,4.443859477195526,0.6308546660657127,9.253877961568309,0.8796722012830349
09:01:15.781544,1.1872132899446872,1.1022440122884816,0.7270661900892023,2.324231917957583,6.257931497683973,2.9931746541779325
09:01:15.844537,1.21811581730948,1.0855892417735102,1.6267424502599077,1.056177222170206,5.654957924055756,5.923841972523086
09:01:15.906434,1.1937505554625394,1.1166224645520928,2.501057295770343,1.2525098731333184,2.2472411307462883,3.3072095904448395
09:01:15.970492,1.201999892503604,1.116279070126474,4.075514345874491,0.4256467761536348,7.8350483626434295,4.63240325653471
09:01:16.034018,1.203355917444134,1.085112873571271,1.4239409760004373,0.5790771115268717,1.5094754025450297,6.6847422491510144
09:01:16.095553,1.1895900174812284,1.0934516079444936,3.42946225147796,0.34137620601453256,2.1549032616685837,7.671894335920789
09:01:16.157553,1.2174443808167168,1.0999197628378048,4.16143420734423,3.351778691481071,3.213155907581695,4.037419065449686
09:01:16.218674,1.194584519059964,1.0918346745715592,0.7187858890599819,1.918007265825214,9.12513975231534,8.435478441690098
09:01:16.281203,1.2042620504213428,1.1087880275859785,0.8581582410245414,4.741215410525501,1.8577309278170595,8.614279716131666
09:01:16.344204,1.211233359227686,1.0818716592137043,3.826462991757718,0.809203794955648,9.000156670015267,1.3209313568858028
09:01:16.407020,1.1898820019704053,1.0840049570799082,2.0977729427244567,3.6771983310986496,0.6566601231252844,5.952930820187245
09:01:16.470038,1.1857191961372926,1.0924147743128103,4.750916494177542,1.6078731569139033,3.772086866473515,6.545290523054326
09:01:16.533028,1.2078425895902605,1.1133802083532962,2.0107796473017343,0.6723569003097318,4.82760889800539,5.8318563388793425
09:01:16.594672,1.2090208110302687,1.0899455201323887,1.996495077920103,3.3759182435428436,4.284590811641036,3.6850694724506914
09:01:16.659765,1.1847114241756516,1.08888591592583,1.1591924263483082,0.1776488907767032,9.580831924981773,2.034625371291361
09:01:16.722322,1.2100127884455598,1.1013576749552454,3.031423880715904,3.4180788756714957,5.198338300484472,0.35853825535631767
09:01:16.784845,1.2169641613449598,1.0843313211867287,2.8861084323011923,4.542754033264298,0.5830336339190545,0.04572495288834855
09:01:16.847845,1.2011768173966104,1.101780295928959,0.9178638495569919,0.5666035493958371,3.0957351007724396,2.574338234924345
09:01:16.909484,1.2111760742096336,1.1065529607840856,2.780378154725746,2.525035156715681,2.5791363215858576,0.2301950560342625
09:01:16.973556,1.185725903471918,1.1089522345926428,1.112576539375828,2.977797081521567,1.9489100320757247,0.6390411495796144
09:01:17.035265,1.1816860403394205,1.1146984073172654,3.218176162756819,3.5852361937145973,8.659911729244863,3.920175907717792
09:01:17.099209,1.1839112987443037,1.0871903142262982,3.4460493551446705,1.7178387081871904,8.848369009741985,8.509580904611107
09:01:17.163695,1.1897699720598007,1.119187860891499,0.7844214145493222,2.256518985397766,3.1759186791794844,4.450619675037415
09:01:17.224215,1.2123245694293852,1.0868518346461693,0.025055590639804226,2.906523566138812,4.1634100549806705,6.3334447023731135
09:01:17.284763,1.19811836428379,1.104200099458121,0.011145601484509604,0.22020887587720417,4.693043535091897,3.2441565020995613
09:01:17.348175,1.1812698479243078,1.1134754396627704,2.8709950508554827,0.394679244477365,6.051131474413234,6.667370284420992
09:01:17.410983,1.192197699274599,1.099454592051869,4.57160102056449,4.926595300136326,7.320616891564105,1.5377859819357187
09:01:17.473342,1.1942771816939435,1.1175662108558835,1.787704427193576,1.4333835662351673,6.373176450058715,1.0585490066876868
09:01:17.536867,1.183469222438228,1.0950726023186586,2.783373248238648,2.6400009183140694,4.234718869204858,6.374589509744491
09:01:17.599648,1.1897380533493505,1.1097578609849144,2.7412046681166116,1.5014225556264011,2.383625434312245,1.2275721435806353
09:01:17.662941,1.1955638150728845,1.1049311311207999,1.381474946934117,1.1605981679727762,6.434565063295306,3.6134848051816073
09:01:17.724187,1.2032105634106078,1.1110442021916518,3.1577166514172945,2.7867870565264594,1.8943911616980935,3.984018471968267
09:01:17.784706,1.2051508757166651,1.1099758530450548,4.1076194239947315,4.809476868825439,3.2566899241293945,7.380887995758748
09:01:17.847709,1.215952501547496,1.0824408839608535,1.7209706329895458,1.2861396737138646,5.623259892211262,2.711792822268192
09:01:17.909239,1.1806794836977277,1.117156174935165,4.506557264830063,4.637213915348925,6.234047298751272,0.179044092674564
09:01:17.972703,1.1990410482717542,1.109777909168308,3.3936604363479184,3.192965164027461,0.49808206660934995,7.333649110531603
09:01:18.034601,1.1812310253647749,1.0923299960800685,2.6197754679982914,1.8907214995521175,8.542075446858519,4.3918908354789234
09:01:18.097130,1.2037173878712846,1.1160178158169407,1.1704087575103634,2.4976054761967053,1.7098251369767925,7.863604872758367
09:01:18.159271,1.1909145360329882,1.119486639933156,2.022701399778441,0.41404671804257887,2.237080068610405,4.190413253919675
09:01:18.219890,1.219841075077185,1.0814697539674865,0.010921652975896534,1.4141118211360766,1.102328372766641,8.420474197733288
09:01:18.283385,1.209385685973717,1.1089820436610307,1.2486078454378091,4.477509435861637,4.02942456371362,8.225200802959215
09:01:18.346201,1.210743524087919,1.101355623281261,0.10831976799258958,3.5727779452866675,7.9599500551866695,9.374271910055091
09:01:18.408881,1.1848210090707814,1.1130791704451146,4.600667930302294,2.3346163317985624,7.329977896241449,5.221452214587023
09:01:18.470891,1.2131905636287919,1.095807000531102,0.2205356005461906,1.4979686520424158,4.867288858056647,5.68763711897701
09:01:18.534409,1.1920266381276468,1.087531708597435,0.7253792402344733,3.778632202668101,8.57742815156902,4.100707959269986
09:01:18.597971,1.1936165107794514,1.081012823879829,3.827030158631086,1.4779258173463088,5.602788867701723,6.758679663811672
09:01:18.660303,1.1954811793812008,1.1092704489189447,4.671448410026955,3.7453166336082298,9.71832232893022,6.498596006142714
09:01:18.723830,1.210702635152769,1.0816905585529886,2.673036094347406,3.859571031610752,3.0741523571525287,3.4649759411255445
09:01:18.786444,1.1803816445949245,1.1065749232817408,0.815603364478294,3.892580509033801,7.628525992562302,3.118310722539345
09:01:18.848544,1.1902861746311166,1.1027585990088642,4.923946466677836,2.635473302175943,5.340977695338594,4.458676100943672
09:01:18.910490,1.18161674545791,1.0945963798938878,4.054572637817662,3.497337628052455,3.554817316255833,6.538534632227762
09:01:18.973879,1.2100089465220323,1.114254711779073,0.7040700177104142,3.7403565809726413,0.20483554452514707,5.4956049321224745
09:01:19.035364,1.1802850582512052,1.1040664365512107,4.088998130936169,3.603496740425532,4.440269564973854,1.1938180798060838
09:01:19.096918,1.1821957814965676,1.0855234462853596,4.693358714299432,2.3392259044317387,6.844732830376994,6.803975117324477
09:01:19.159928,1.2040537966231801,1.109943627341486,0.773154288798889,0.3637519955900559,2.6663888153422812,4.809992385356167
